months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,capital_gains,capital_loss,incident_severity,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,policy_age_at_incident_days,car_age,is_weekend,claim_to_premium_ratio,vehicle_claim_pct,injury_claim_pct,is_new_customer,is_major_damage,is_highrisk_hobby,is_no_witness,is_exec_occupation,csl_per_person,csl_total,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Not Applicable,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,policy_state_IN,policy_state_OH,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_region_European,auto_region_Japanese,auto_region_Other,hour_bucket_Night,hour_bucket_Rush_Hour,zip3_risk_tier_elevated,zip3_risk_tier_high_risk,zip3_risk_tier_low_risk
284,42,500,1338.54,-1000000,1,2.0,0,0,2.0,13,1,1,0,1,0,8560,17120,68480,7210,19,0,70.34530159726269,0.7272650035577363,0.09090812544471703,0,1,0,0,0,100000,300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,46,2000,897.89,6000000,1,6.0,0,-41300,1.0,13,1,0,1,0,1,15920,15920,47760,1782,4,0,88.65228480103353,0.5999924624062511,0.1999974874687504,0,0,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
94,30,2000,1025.54,0,0,1.0,0,-52600,2.0,19,1,0,1,3,1,6410,6410,51280,4739,14,0,62.5036566101761,0.7999875196954805,0.09999843996193507,0,1,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
242,40,500,1238.65,0,0,1.0,0,-44600,0.0,5,1,1,1,1,0,680,680,6120,6195,17,0,6.038832600008073,0.8180724502071915,0.09089693891191017,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
99,32,1000,1058.21,3000000,1,0.0,0,0,3.0,17,1,1,1,1,0,4570,4570,31990,171,16,1,38.86752156944274,0.7777588680070993,0.1111084097152999,1,0,0,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
7,21,1000,1342.72,0,1,2.0,0,-45300,3.0,21,1,0,1,2,0,6940,6940,48580,8487,12,0,46.51751668255481,0.7777653255631514,0.11110933222330735,0,0,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
350,50,500,889.13,0,0,4.0,0,0,3.0,14,3,0,0,2,0,9820,4910,29460,3527,0,0,49.700268802087436,0.6666515806385915,0.22221719354619718,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
296,46,1000,1141.35,7000000,1,4.0,0,0,2.0,18,1,0,0,2,0,5490,5490,43920,7987,2,0,48.100933105532924,0.7999854283164242,0.09999817853955302,0,1,0,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
280,48,1000,1387.35,0,1,0.0,0,-72000,1.0,16,1,0,2,2,0,10220,10220,40880,203,17,0,44.19937290517894,0.6666557949152819,0.16666394872882048,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
151,37,500,1366.42,0,0,2.0,44000,0,3.0,14,3,0,1,2,1,5910,5910,47280,850,17,1,43.251708845011045,0.7999864638500195,0.09999830798125244,0,0,1,0,0,250000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
46,24,2000,1568.47,4000000,0,1.0,46800,0,2.0,7,1,0,2,0,0,11320,5660,39620,5825,16,0,36.086122144510256,0.699987632727337,0.19999646649352484,0,1,0,1,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
166,37,2000,1337.28,8000000,1,0.0,27500,0,2.0,10,3,0,2,2,0,7460,7460,52220,2445,9,1,50.206389088298636,0.7777661935330126,0.1111094562190018,0,1,0,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
108,29,1000,1337.92,0,0,5.0,71400,0,1.0,4,3,0,2,2,1,11160,5580,44640,2638,3,0,45.87718249222674,0.7272608787735618,0.18181521969339046,0,0,0,0,0,500000,1000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
284,48,2000,769.95,0,1,4.0,0,-44200,2.0,16,2,0,2,3,0,5540,11080,44320,6458,2,0,79.14799662315734,0.7272607932262352,0.0909075991532794,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
294,46,500,1532.8,0,1,3.0,0,0,3.0,8,1,0,0,3,1,11960,11960,41860,1727,2,0,42.91492693110647,0.6363539623903559,0.18181541782581598,0,0,0,0,0,100000,300000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
297,47,500,1616.65,7000000,1,6.0,0,-59500,3.0,0,3,0,0,3,1,5550,5550,33300,1874,16,0,27.464200661862492,0.7499831084885475,0.12499718474809125,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
396,57,1000,1366.39,0,1,1.0,0,-22400,2.0,22,3,1,2,1,0,11680,5840,35040,8146,20,0,38.466323670401565,0.6666539829911912,0.22221799433039707,0,1,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
465,63,500,1006.99,6000000,0,4.0,0,0,1.0,7,1,0,0,3,0,4840,4840,33880,1120,0,0,43.257629172087114,0.7777599228667845,0.11110856040954065,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
259,43,2000,1537.13,0,0,5.0,0,-58300,3.0,3,3,0,0,2,1,6340,6340,44380,8358,3,0,37.1211283365753,0.7777641471407791,0.11110916387725417,0,0,0,0,0,500000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
287,41,2000,968.74,0,1,4.0,0,-49000,0.0,9,1,0,2,3,0,470,940,3760,3948,14,0,5.336829283399054,0.7271320827692903,0.09089151034616129,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
140,31,500,708.64,6000000,1,1.0,53500,0,3.0,9,1,0,0,2,1,14160,7080,56640,3704,0,0,109.90065477534432,0.7272633890165766,0.18181584725414415,0,0,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
220,42,1000,1281.72,0,1,3.0,33500,-49500,1.0,20,4,0,0,2,1,4340,4340,39060,7494,10,0,37.24682457947134,0.8181646802538698,0.09090718669487442,0,0,0,0,0,100000,300000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
451,61,2000,1618.65,2000000,0,2.0,0,-42600,2.0,3,3,1,2,1,1,15620,7810,54670,6075,18,0,48.25008494733265,0.6999910372466421,0.19999743921332633,0,1,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
22,26,1000,1276.57,0,1,5.0,71500,0,1.0,3,1,1,1,2,0,15780,7890,55230,2705,20,0,61.80624642596959,0.699991128122584,0.19999746517788114,0,0,0,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
166,37,500,1518.54,0,0,6.0,0,0,3.0,10,1,1,1,1,0,10600,10600,37100,7350,14,1,38.39213981850988,0.6363527212226205,0.181815063206463,0,0,0,0,0,250000,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
342,49,500,1722.95,0,1,5.0,63100,-13800,1.0,3,1,0,2,0,1,7670,7670,61360,6171,9,1,44.51667198699904,0.7999895698882674,0.09999869623603343,0,0,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
193,41,500,847.03,0,0,0.0,0,0,2.0,1,1,0,1,0,1,17280,17280,77760,7147,4,1,132.60451223687474,0.6923015286544814,0.1538447841454403,0,1,0,1,0,250000,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
57,25,2000,1143.06,0,0,4.0,63100,-54100,3.0,0,3,0,0,1,1,14580,14580,43740,6936,5,0,63.77617972809826,0.5999917696602242,0.19999725655340805,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
162,33,500,964.92,0,0,2.0,45700,0,2.0,17,4,0,2,1,0,3530,3530,28240,8801,19,0,36.58334369688679,0.7999773377524716,0.09999716721905895,0,1,0,0,1,250000,500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
17,39,1000,840.95,0,0,0.0,32500,-80800,0.0,9,1,0,2,1,0,430,430,2580,3043,13,0,4.090611808074201,0.7497820401046208,0.12496367335077012,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
243,43,500,1307.74,0,0,2.0,0,-75700,2.0,10,3,0,0,1,0,4170,4170,29190,3281,7,0,28.69836511844862,0.777757054168554,0.11110815059550772,0,1,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,31,2000,1554.86,6000000,0,0.0,59000,0,1.0,2,1,1,1,2,0,680,680,4760,6500,13,0,3.9360456890009394,0.7776507106681915,0.1110929586668845,0,0,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
228,39,500,1388.62,0,0,0.0,35200,0,1.0,10,1,1,1,0,1,6610,6610,46270,852,20,0,42.841094035805334,0.7777647039047924,0.11110924341497033,0,0,0,1,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
196,36,2000,1463.07,0,1,6.0,0,0,0.0,3,1,0,1,1,0,530,530,4240,6948,14,1,3.6225197700725187,0.7998490850782871,0.09998113563478589,0,0,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
119,27,2000,1097.64,0,1,1.0,27100,0,2.0,16,2,0,1,0,0,7080,21240,35400,6394,9,0,58.05182026894063,0.5555468369925143,0.11110936739850284,0,1,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
233,43,1000,954.18,0,0,3.0,0,0,1.0,17,3,0,2,3,1,8500,4250,29750,5385,15,0,44.540862311094344,0.6999835297992988,0.1999952942283711,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
125,35,500,1054.83,7000000,1,0.0,0,-51300,3.0,17,1,1,2,3,0,8060,16120,64480,6807,8,0,84.05145852886248,0.7272645244244933,0.09090806555306166,0,0,1,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
254,41,2000,1241.04,0,0,4.0,0,0,1.0,16,1,0,2,2,1,18220,18220,63770,382,1,1,80.74679301231225,0.6363572861262735,0.1818163674646496,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
215,42,500,1848.81,0,1,0.0,0,-49000,2.0,20,3,1,2,2,1,11420,5710,51390,2292,12,0,37.06167751148036,0.7499890544504605,0.16666423432232455,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,27,1000,1474.17,0,0,3.0,0,0,2.0,13,1,1,1,0,1,10560,5280,36960,6772,11,0,35.81676468792609,0.6999867426753281,0.19999621219295088,0,1,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
225,41,2000,1103.58,0,1,1.0,41200,-36200,2.0,20,3,0,2,2,0,6400,12800,51200,7837,4,0,63.79238478406641,0.727262396840954,0.09090779960511924,0,1,0,0,1,500000,1000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24,33,1000,1922.84,0,0,1.0,0,-45200,3.0,0,1,0,2,1,0,4680,9360,32760,6945,13,1,24.338998564623164,0.6999850430546356,0.09999786329351937,0,0,0,0,0,500000,1000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
106,28,2000,1609.11,0,1,1.0,0,0,1.0,8,1,1,2,1,1,0,1220,4270,9022,16,1,3.4118239275127245,0.7776361318521217,0.0,0,0,0,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
204,40,1000,1693.83,7000000,1,1.0,44000,-20800,1.0,6,1,0,1,0,0,5340,5340,42720,8312,12,0,31.52618621703477,0.7999850190071347,0.09999812737589184,0,0,0,1,0,250000,500000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
101,29,500,1380.89,0,1,5.0,30000,-53000,1.0,0,3,0,2,1,0,12220,12220,42770,181,19,1,48.671508954370005,0.6363541682165121,0.1818154766332892,0,0,0,0,0,250000,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
195,37,1000,1406.52,8000000,1,6.0,0,0,2.0,12,1,0,0,2,0,4420,4420,35360,8602,13,0,31.425077496231836,0.7999819008619714,0.09999773760774643,0,1,0,0,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
372,50,2000,1368.57,0,0,6.0,0,0,2.0,18,3,0,2,2,1,5180,10360,36260,3782,12,1,37.849726356708096,0.6999864867473601,0.09999806953533716,0,1,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
330,47,2000,1133.27,0,0,1.0,0,-56400,3.0,20,2,0,0,2,1,11000,5500,44000,277,16,1,53.385336239378084,0.7272607064346044,0.1818151766086511,0,0,1,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140,30,500,1354.2,0,0,3.0,100500,0,1.0,4,4,0,0,0,0,5470,10940,43760,240,9,0,44.43213705508787,0.7272606405078859,0.09090758006348573,0,0,0,1,0,100000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
425,53,2000,912.29,0,0,1.0,42900,-39100,1.0,17,3,0,1,2,0,16180,16180,64720,8987,10,1,106.413530785167,0.6666597995488304,0.1666649498872076,0,0,0,0,0,250000,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
209,36,2000,1223.39,0,0,6.0,0,0,3.0,17,3,0,1,3,0,8180,8180,49080,1827,1,0,53.49071023958018,0.7499885392949375,0.12499808988248957,0,0,0,0,0,100000,300000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
259,45,2000,1175.07,0,1,6.0,30100,0,1.0,23,1,0,1,1,0,7980,7980,71820,2935,4,1,74.70193265082081,0.8181724974652829,0.09090805527392032,0,0,0,0,0,500000,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
271,40,1000,1251.65,0,0,2.0,71200,0,1.0,6,1,0,0,0,0,560,280,2240,7014,3,0,2.4607518076139496,0.727036676403765,0.18175916910094125,0,0,0,1,0,100000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
224,39,1000,1128.71,0,0,0.0,0,-47100,3.0,21,3,1,2,1,0,12360,6180,43260,959,8,0,54.75277086231184,0.6999886733224382,0.1999967638064109,0,0,0,0,0,500000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
246,45,1000,1665.45,0,1,0.0,34400,-33100,2.0,9,3,0,2,2,0,11840,5920,35520,5839,9,0,31.99135368819238,0.6666541543889942,0.22221805146299806,0,1,0,0,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
64,28,1000,1468.82,0,1,0.0,56800,-51800,1.0,9,3,0,2,1,0,5000,10000,45000,8497,18,0,40.849116978254656,0.7499875002083298,0.0833319444675922,0,0,0,0,0,500000,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
298,49,500,862.92,0,1,6.0,0,-71700,2.0,16,3,0,0,2,0,11580,11580,46320,6151,8,1,80.51731330830205,0.6666570717174479,0.16666426792936198,0,1,0,0,0,250000,500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
266,44,500,1611.83,0,1,1.0,0,0,3.0,4,1,0,1,2,1,3280,3280,26240,5505,3,0,20.349540584304798,0.7999756104996799,0.09999695131245999,0,0,0,0,0,250000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
